trial,state,value,duration_s,param_lambda,param_beta
0,COMPLETE,0.6224222418941011,1694.147379,1.7873564613001214,0.9278214378844623
1,COMPLETE,0.4377708572034262,1665.749007,6.028563143721882,0.7693963178886665
2,COMPLETE,0.6152539932161162,1658.270276,0.8500186494605505,0.5701975341512912
3,COMPLETE,0.6242617718175694,1654.449893,0.609209325111088,0.8897792655987208
4,COMPLETE,0.47985552959219857,1642.627897,3.862689194653676,0.8186326600082204
5,COMPLETE,0.6235277742893232,1660.213861,0.5362604871585998,0.9364594334728974
6,COMPLETE,0.24285714285714285,1651.966638,8.483766803598272,0.5955525998052242
7,COMPLETE,0.6329326593657726,1654.265898,0.9279990423245288,0.5825320294340453
8,COMPLETE,0.6280277493561968,1653.881221,1.4072546358030324,0.7361403942345071
9,COMPLETE,0.49811418995750856,1652.14731,2.1727270548647377,0.6310531130891188
10,COMPLETE,0.42751654097942476,377.175609,4.006368751999268,0.5627722372934189
11,COMPLETE,0.5396605076435661,386.709612,1.3505263874802735,0.6648628294821612
12,COMPLETE,0.5208917307935369,377.72072,2.3585260188125883,0.8533291826268561
13,COMPLETE,0.6238881357101207,1640.163303,0.9860805485286999,0.7314054972861253
14,COMPLETE,0.43232547864106363,374.874104,3.7500594752084933,0.520902685723999
15,COMPLETE,0.6275578879620994,1649.715916,0.6416087658466677,0.6653655116992614
16,COMPLETE,0.37260545905707226,375.878015,13.523648613588907,0.8890055375555438
17,COMPLETE,0.6428404829665766,1642.532684,0.5172605541187841,0.5540202117059951
18,COMPLETE,0.6453046214587232,1636.810473,0.7510821512396104,0.5033236033314834
19,COMPLETE,0.6067876414815785,979.688831,0.5511433719641158,0.5070176598463052
20,COMPLETE,0.5533565863849738,385.814589,1.1683054207928523,0.5677988490111889
21,COMPLETE,0.5561349029548619,395.84134,1.1424915716982718,0.5013189865937074
22,COMPLETE,0.5951055973477217,714.655841,0.5213476564624111,0.5701663674810303
23,COMPLETE,0.6277012868776708,1639.785864,0.6727231546537114,0.6354736288615395
24,COMPLETE,0.6306660004887107,1649.573095,0.9963069596458725,0.5130296107672674
25,COMPLETE,0.5709076596053873,447.821455,0.5877798404022235,0.5275336950315335
26,COMPLETE,0.16103896103896104,375.514238,14.827696909541055,0.6809454588986075
27,COMPLETE,0.4748851597334666,375.689147,1.806122784831418,0.5217479662958839
28,COMPLETE,0.5554443021226814,387.287368,1.0811979749969796,0.6031365208342171
29,COMPLETE,0.6126899186503024,1016.879155,0.5079915878803078,0.5041145858585813
30,COMPLETE,0.5642096557598191,388.804399,1.0773814839879068,0.6100503246956429
31,COMPLETE,0.5295692559064943,377.197326,1.3264590243345713,0.5049423029602467
32,COMPLETE,0.5700366515237064,444.783405,1.1654144758352833,0.5069264931349197
33,COMPLETE,0.6534580801481198,1652.019399,0.9340482221211514,0.5373596334919839
34,COMPLETE,0.6352491047718161,1653.849955,0.515725344935649,0.5949503576699143
35,COMPLETE,0.631302364265423,1640.446042,0.5096448480778363,0.6303082980574309
36,COMPLETE,0.6295808201014481,1650.904266,0.5668479512962709,0.5841846676221478
37,COMPLETE,0.6427318065354924,1672.990242,0.5499430788232279,0.5860748964988776
38,COMPLETE,0.6394295996129117,1671.463277,0.7488189516803148,0.5491301347877594
39,COMPLETE,0.6182512875439656,1225.290663,0.5157637523859534,0.5704777753711141
40,COMPLETE,0.6162019222812262,1179.00321,0.7042053541671887,0.504083838709547
41,COMPLETE,0.6471913973667739,1664.015845,0.9546028504062307,0.582795823630081
42,COMPLETE,0.5787307923561962,427.14128,0.8974288987593829,0.5835901372978242
43,COMPLETE,0.4048217911121137,390.911705,7.05777367228225,0.7514593623694915
44,COMPLETE,0.5340982957967022,390.258051,2.68735417703344,0.9422559212520885
45,COMPLETE,0.6336972757152438,1665.446759,0.8098596583841199,0.5808394050582851
46,COMPLETE,0.5607577812861091,389.296478,1.1156583762141257,0.5936741137046463
47,COMPLETE,0.6353472356412511,1666.901628,0.9346699345818147,0.5726304784520172
48,COMPLETE,0.4386523775486076,388.70849,3.8346254592678366,0.6663479630736515
49,COMPLETE,0.5737401219232439,400.416044,0.5241103198176209,0.5926277171266653
50,COMPLETE,0.6054730693706105,983.257329,0.9630992451412018,0.8497567066241719
51,COMPLETE,0.6294960853081463,1835.113405,0.8316567503928404,0.510313714804974
52,COMPLETE,0.5590674143388756,415.028328,0.8835084781729655,0.5733968845849292
53,COMPLETE,0.5768107573953998,439.311896,0.7442082318844118,0.5025719134136003
54,COMPLETE,0.574069195634588,431.013679,0.9737133689152663,0.5729904854980191
55,COMPLETE,0.4547873188543573,416.120054,1.870322099488287,0.5963032144682956
56,COMPLETE,0.5593087063564106,411.857878,0.7855405720430034,0.5491279274920334
57,COMPLETE,0.642681512162261,1837.317131,0.8442120024245809,0.6603565481705177
58,COMPLETE,0.5579646948703164,416.307499,1.2110492228107408,0.7080550638897404
59,COMPLETE,0.6144524682241865,1091.617645,0.6404682882119616,0.714170736818753
60,COMPLETE,0.6316608607478684,1821.968642,0.830941495335036,0.6820357308334966
61,COMPLETE,0.5762103887139652,441.598684,0.9255260624165706,0.6511077222170507
62,COMPLETE,0.6365833127553244,1827.564993,0.5284685725387867,0.5080843900573414
63,COMPLETE,0.6378112931093852,1834.842585,0.8113978781876056,0.6129595550903213
64,COMPLETE,0.5652284252584383,419.779638,0.5372786124723975,0.588503559698546
65,COMPLETE,0.47884921125972235,417.671208,2.5704217498388857,0.7651971905665809
66,COMPLETE,0.5448937880492408,417.229388,1.3980489124592967,0.638078765936937
67,COMPLETE,0.559915057063149,416.874284,1.1694423794709208,0.555799176655309
68,COMPLETE,0.6082445220835823,986.961925,0.5790768563974883,0.6542596797198423
69,COMPLETE,0.6156260946422307,1200.005457,0.5282423965776591,0.5582696873687035
70,COMPLETE,0.5628024153483988,415.775773,1.051045241854259,0.5018618454585919
71,COMPLETE,0.5687164089509483,428.251295,0.9823941102882601,0.6343329440838824
72,COMPLETE,0.4407757264111714,417.165983,8.084478907509656,0.929488257895771
73,COMPLETE,0.5965835576259366,773.322627,0.8135826519464788,0.6145289659227352
74,COMPLETE,0.6342682738744813,1828.723321,0.7930369130590811,0.5913976143316663
75,COMPLETE,0.6085174785028613,986.812256,0.560021264619547,0.6542251026973858
76,COMPLETE,0.6288458573024641,1826.104562,0.7213888949617709,0.554213882544244
77,COMPLETE,0.5006863162298331,415.504751,1.8458892467059251,0.5814025109249291
78,COMPLETE,0.5581166500803182,418.063366,0.9683485624962223,0.6133988169665554
79,COMPLETE,0.14285714285714296,417.599694,9.032328806536942,0.5718252594532692
80,COMPLETE,0.3537655892494603,413.8531,13.089497793766089,0.7965628721640381
81,COMPLETE,0.5772853708641111,428.536792,0.5017276642686992,0.5171680599143309
82,COMPLETE,0.6384663065920307,1829.263739,0.5154494271554728,0.5211155660947674
83,COMPLETE,0.6279627860485689,1834.782724,0.5762372317478448,0.5549076888640281
84,COMPLETE,0.6297563763479346,1832.309219,0.793619157108503,0.5220695973694788
85,COMPLETE,0.6164976343654196,1301.330328,0.557562264653238,0.5267638598628863
86,COMPLETE,0.577416140773402,431.519874,0.5567503929403602,0.6012144707163475
87,COMPLETE,0.5400897121951193,416.839442,1.0395233729816165,0.506970645703217
88,COMPLETE,0.638671186033207,1833.645738,0.5232475528471141,0.5937907030446778
89,COMPLETE,0.6386525929841668,1826.687114,0.5122564921388061,0.5289962341675114
90,COMPLETE,0.6328652020651561,1829.324414,0.6126488922382097,0.5880211968056794
91,COMPLETE,0.5793206226268837,427.583822,0.5453913220168757,0.5196527863178393
92,COMPLETE,0.6054783022890667,960.768328,0.5208843712888844,0.6075753894641623
93,COMPLETE,0.5885417985511878,521.124686,0.5149689435922837,0.570479611503699
94,COMPLETE,0.6230910057785195,1829.276101,0.5263715166004227,0.5168746599254449
95,COMPLETE,0.6082907952416576,970.771532,0.544233503248852,0.501649396176797
96,COMPLETE,0.63970616406245,1823.019008,0.9482496119142437,0.5551744148176768
97,COMPLETE,0.14285714285714296,415.969863,14.75980155398446,0.507011810741066
98,COMPLETE,0.5402512533034358,414.625247,1.4421539645645602,0.5655583099071174
99,COMPLETE,0.5323044615623754,415.405423,1.3145364025289326,0.5387178645732493
